Department,Gender,Age,Job_Title,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
4,1,57,4,5,1,2,6000.0,49,30,5,7,50,9,9,0,1.7144655605416859,1
1,1,44,0,2,0,3,7800.0,43,21,14,5,25,5,70,0,1.921544388429427,1
0,1,36,3,1,1,1,3871.7717820339917,58,25,25,3,100,9,93,1,2.5777477231184194,1
4,1,41,3,8,1,3,4550.0,53,36,5,11,54,9,49,1,3.0271676945959793,1
6,2,32,4,5,0,4,6300.0,50,32,9,4,75,4,62,2,3.7010163210375957,1
2,1,38,0,4,1,3,7800.0,48,19,15,4,25,7,63,1,2.2847659351984353,1
5,2,33,3,2,1,4,4900.0,43,40,17,3,37,2,80,1,2.8274698237191567,1
0,1,37,2,5,1,1,4400.0,43,26,5,5,79,14,77,0,4.433406608207327,1
3,2,49,1,2,1,2,7200.0,45,39,17,10,58,15,66,1,2.6871998390485383,1
5,1,39,3,6,1,3,6000.0,48,7,16,12,40,3,24,0,3.208123619308027,1
2,1,46,0,6,1,3,7800.0,34,44,21,6,29,7,93,1,2.5040484759312207,1
7,1,25,2,9,1,4,5225.659494585491,56,27,18,10,100,3,35,1,4.135491119119187,1
4,1,58,5,3,1,1,5500.0,54,16,20,1,17,11,59,1,3.5873071525767983,1
6,1,34,3,1,1,2,4200.0,58,14,25,12,51,18,87,1,2.7180217350908524,1
4,2,30,4,5,2,4,6300.0,55,15,20,2,69,5,30,1,3.715786012700957,1
5,1,35,5,0,1,5,7500.0,31,35,26,13,0,14,5,1,3.088323237889075,1
1,1,39,5,7,1,4,7000.0,49,16,23,11,73,10,51,1,3.8197891863678013,1
7,1,27,5,4,1,1,5500.0,47,21,2,10,84,9,73,1,2.5953472337078107,1
5,1,47,0,7,0,3,7800.0,49,13,20,12,29,9,93,0,3.5274257127212842,1
7,1,41,0,6,0,3,7800.0,45,29,8,7,0,5,89,1,1.1270706609505627,1
3,1,35,3,5,0,3,4550.0,53,42,7,8,50,9,56,1,2.221106120157178,1
1,1,31,4,3,1,1,4950.0,46,30,15,5,91,9,42,1,3.543662050913156,1
5,1,30,6,4,1,5,8250.0,57,32,4,5,100,13,60,0,2.774666403746872,1
0,1,40,0,6,0,2,7200.0,42,11,17,5,61,13,59,1,3.795544894467797,1
6,1,49,4,6,0,2,6000.0,34,30,19,8,75,6,82,0,4.191228748723515,1
3,1,45,0,6,0,3,7800.0,47,14,18,9,25,6,83,0,2.822531904801508,1
4,1,39,4,5,0,1,4950.0,48,25,19,1,50,6,66,0,1.789529265894911,1
4,2,42,3,4,0,3,4550.0,41,32,19,4,86,14,57,1,2.5474155992572403,1
5,1,47,4,7,1,1,4950.0,58,28,13,10,71,8,58,1,1.4371403775726697,1
3,1,37,0,3,0,3,7800.0,31,18,4,5,100,3,2,1,4.909871122040585,1
1,0,55,1,6,0,5,9000.0,53,12,11,7,50,7,38,0,3.586508554972884,1
6,1,37,1,1,1,2,7200.0,37,16,21,12,50,1,29,1,2.7355150008758806,1
5,1,23,0,2,0,3,7800.0,53,39,25,4,1,11,80,1,2.1195055780010046,1
3,2,40,1,4,0,3,7800.0,41,42,24,4,100,6,5,0,1.4939990186066416,1
1,1,42,6,0,0,4,7700.0,41,43,6,6,0,19,69,0,3.175752920798146,1
2,2,55,5,7,1,1,5500.0,41,5,11,5,9,5,56,1,3.459232656944921,1
4,2,35,0,3,1,1,6600.0,38,12,13,9,25,9,16,2,3.5506412200154487,1
7,1,46,5,1,1,1,6600.0,55,35,22,13,75,16,11,1,2.228241631839479,1
4,1,46,4,6,0,1,4950.0,49,14,9,1,25,10,74,1,3.5330276985051583,1
4,2,31,0,2,1,1,6600.0,39,12,10,10,25,8,15,2,3.7691510145443483,1
3,1,51,2,1,1,1,4400.0,50,23,6,2,100,17,73,0,3.4332379909813495,1
4,2,30,4,4,2,4,6300.0,56,17,19,1,75,4,33,1,3.6301405587648796,1
3,1,50,6,4,1,4,7700.0,42,29,6,11,100,12,23,1,2.7899811855552326,1
2,1,50,6,5,0,4,7700.0,41,32,9,12,100,12,19,1,2.6031464479529713,1
4,2,35,2,5,0,3,5210.400348329715,51,30,6,9,100,2,94,1,2.9565448128244474,1
1,1,31,0,1,0,2,7200.0,35,25,25,0,75,2,57,0,3.0843070904208565,1
1,2,50,4,5,1,1,4950.0,45,28,26,2,0,7,20,0,3.220028075043407,1
1,1,56,5,6,0,1,5500.0,38,5,20,8,25,8,49,0,2.4555905338844415,1
2,1,24,0,8,0,1,6600.0,37,39,10,13,75,4,50,0,4.535883315459478,1
3,1,49,6,6,0,2,6600.0,57,13,5,7,19,8,86,2,1.947337985578613,1
1,2,35,2,7,1,1,4400.0,36,25,6,6,87,8,30,0,3.941913032604595,1
2,2,38,3,7,0,3,4550.0,49,32,18,1,76,18,27,1,1.5078303399014197,1
7,1,36,4,6,1,1,4950.0,35,33,20,6,51,14,85,0,2.1887168749510546,1
4,1,29,3,0,1,4,4900.0,54,2,13,12,25,16,34,1,1.4369105383120921,1
3,1,40,0,3,0,1,6600.0,59,22,12,0,75,8,45,1,4.508480141310559,1
4,2,27,3,6,1,1,4041.5566604401397,42,13,16,9,61,8,90,2,2.2478932670930645,1
6,1,51,6,2,1,4,7700.0,45,21,0,9,97,10,34,0,3.055382051361433,1
4,2,42,4,5,1,1,6600.0,41,27,5,3,100,9,96,0,4.073883233688237,1
5,1,49,2,6,0,1,4400.0,42,24,9,8,88,15,23,0,2.3524361475632647,1
5,1,41,2,1,1,3,5216.216443956849,38,16,18,1,58,15,63,2,1.915140965295317,1
1,1,32,3,4,1,4,4900.0,33,11,27,13,1,10,47,1,4.628246439718067,1
2,1,50,4,7,1,3,5850.0,48,30,6,12,25,14,27,1,2.5835665903209892,1
3,1,25,4,9,0,2,5400.0,36,18,4,4,25,10,64,1,3.7111096826214602,1
0,0,46,3,3,1,1,6600.0,44,10,16,13,85,6,34,0,2.7726777812611525,1
6,2,44,6,0,1,5,8250.0,50,38,9,11,54,2,80,0,1.7917016885975052,1
2,1,40,3,1,1,3,6000.0,50,8,20,7,9,9,63,0,2.4254759524257663,1
0,1,49,3,6,0,2,4200.0,37,25,11,8,11,14,56,0,1.9825178498342415,1
5,2,40,4,5,1,3,5850.0,46,33,23,11,56,8,27,0,4.050904010118407,1
3,1,40,0,3,0,3,7800.0,43,40,18,4,91,4,12,0,2.5061948614763887,1
1,1,53,3,2,2,1,3872.365329716931,35,14,27,2,100,6,18,0,3.5299665572372643,1
2,1,40,3,6,1,5,5250.0,51,38,13,12,25,11,14,1,1.9696634991551893,1
5,1,31,3,7,0,5,5250.0,48,19,4,1,97,5,83,1,1.324597497070677,1
1,1,50,5,6,0,1,5500.0,36,13,24,8,53,11,45,0,1.648536587019182,1
3,1,35,3,5,0,3,4550.0,53,42,7,8,50,9,56,1,2.1902694127451534,1
1,0,52,1,1,2,5,9000.0,31,19,9,3,75,8,65,0,2.337718228568658,1
6,1,23,3,0,0,1,6600.0,52,11,9,11,25,11,28,1,2.640855206133212,1
2,1,35,3,3,1,5,5250.0,40,34,21,10,6,14,13,0,1.4747300863549766,1
5,1,45,0,5,0,4,8400.0,35,30,8,11,58,5,61,1,3.7266955191402764,1
7,2,57,0,8,0,2,7200.0,43,5,8,12,75,13,6,1,1.4696211276344895,1
2,1,38,3,3,1,5,5250.0,46,37,22,11,9,15,9,0,1.5223487124779933,1
4,1,50,2,4,0,4,6000.0,31,44,11,10,76,17,53,0,2.060556507820628,1
2,2,49,3,4,1,4,4900.0,37,9,8,11,0,13,21,0,3.258583037282363,1
2,1,49,3,6,2,3,6000.0,42,5,12,13,50,4,26,0,2.5956806357164934,1
5,2,31,4,5,1,4,6300.0,54,2,22,11,59,8,32,0,4.827450997753542,1
3,1,29,3,0,1,4,4900.0,53,0,12,12,23,16,35,0,1.5050871248771158,1
3,2,42,4,5,1,1,6600.0,40,27,5,3,100,9,97,0,4.158413543578732,1
7,2,45,0,6,1,1,6600.0,53,8,21,12,99,17,12,2,4.8224441230003094,1
0,1,42,6,8,0,4,7700.0,48,41,14,11,100,14,9,1,2.2478306638115035,1
7,0,31,5,5,0,2,6000.0,37,25,16,10,67,13,59,0,4.413498476536031,1
3,2,30,6,0,1,1,6050.0,41,45,19,9,25,10,92,0,3.5747657261190477,1
5,1,34,1,8,0,2,7200.0,46,40,21,1,44,6,97,0,3.342544959955281,1
3,2,40,3,7,0,2,4200.0,41,31,6,2,71,11,93,1,4.076844969176003,1
5,1,23,5,0,1,2,6000.0,45,6,18,5,1,5,56,0,1.6279748934293594,1
3,1,23,5,1,1,1,5500.0,39,23,0,4,75,15,31,2,3.3932358272773007,1
4,2,44,6,3,1,5,8250.0,35,14,3,6,77,4,85,0,2.758826154575172,1
3,1,48,6,6,0,3,7150.0,55,23,1,12,50,13,73,0,1.3732414029269882,1
1,1,42,2,0,1,5,6000.0,47,36,14,1,0,16,12,1,3.84906170462843,1
5,1,57,5,2,0,1,5500.0,55,21,24,1,28,13,61,1,3.350876591778061,1
3,1,47,0,3,0,4,8400.0,52,44,11,9,0,13,5,0,3.416719551722582,1
4,0,47,5,7,0,3,6500.0,53,39,7,5,28,9,48,0,3.1189779731196032,1
6,1,41,6,1,0,5,8250.0,38,44,12,1,48,5,21,2,4.4595377053051255,1
2,1,31,3,4,1,5,5250.0,36,31,10,8,18,9,24,1,1.8645187211681657,1
4,1,25,0,9,2,5,9000.0,45,19,10,9,75,6,23,1,3.614507612243028,1
5,1,34,0,9,0,3,7800.0,56,12,18,8,25,9,69,0,3.3220386276258904,1
2,1,50,3,5,1,2,4200.0,55,16,20,12,100,12,43,1,2.7449125590190335,1
0,1,26,4,3,1,1,4950.0,38,9,12,10,16,8,55,0,2.9403207801783235,1
5,1,52,5,2,0,4,7000.0,50,16,21,12,96,3,67,1,2.319322124109229,1
3,2,49,4,2,1,2,5400.0,51,36,8,3,67,18,22,0,2.1966709333960006,1
0,0,57,0,0,1,5,9000.0,33,13,11,2,70,7,56,0,2.3388258170276837,1
5,1,23,5,0,1,2,6000.0,46,7,18,5,0,6,55,0,1.5831691572646953,1
1,1,47,0,2,0,3,7800.0,56,10,18,8,27,6,90,1,3.8608886883866136,1
6,1,36,0,5,1,1,6600.0,58,30,13,5,100,8,89,0,2.8717082375575256,1
2,1,43,2,8,1,1,4400.0,58,4,9,13,69,6,89,2,3.680057200402713,1
1,1,32,0,8,1,1,6600.0,55,30,6,2,100,16,73,0,3.5504446192027275,1
2,1,36,0,2,0,5,9000.0,40,14,21,7,33,5,76,1,3.6337799899047862,1
3,1,40,4,2,1,2,5400.0,54,35,7,8,62,13,20,0,2.624746821715401,1
4,1,49,0,1,1,4,8400.0,43,16,20,12,80,15,83,1,3.147295422493179,1
4,2,26,3,6,0,3,6000.0,41,32,22,12,83,4,90,1,4.632231144225521,1
2,1,31,6,4,0,5,8250.0,46,7,24,10,64,10,45,0,2.233063055341659,1
6,2,47,0,6,1,2,7200.0,41,27,15,13,9,5,98,0,2.173122459442181,1
6,2,44,6,0,1,5,8250.0,48,36,9,11,56,2,81,0,1.8742938210419309,1
4,1,52,5,7,0,1,5500.0,35,7,24,3,69,6,71,1,3.983571166558608,1
0,1,57,0,4,0,3,7800.0,54,42,4,10,96,15,17,1,3.730625727908829,1
6,2,47,2,5,0,3,5200.0,46,9,3,13,100,10,64,0,3.955776070249384,1
3,1,58,1,7,1,1,6600.0,55,35,6,10,100,7,47,1,2.244780603726581,1
4,2,23,5,5,2,1,6024.3568560311505,44,24,25,5,62,4,81,1,4.774630636575717,1
0,1,41,5,7,1,3,6500.0,59,36,5,10,50,11,87,1,2.130951183871206,1
1,1,59,0,8,0,5,9000.0,54,18,3,6,50,2,41,0,3.422236953804497,1
2,1,50,3,8,1,5,5250.0,34,42,11,3,25,4,35,2,3.4756343842471082,1
3,1,53,3,4,1,4,4900.0,50,28,21,3,25,12,23,1,2.477480939080399,1
0,1,43,3,5,0,4,4900.0,48,6,28,12,71,4,75,1,2.183060435164565,1
4,1,51,5,4,1,2,6000.0,54,36,6,7,43,10,14,0,1.6871234271995432,1
7,0,43,0,4,1,2,7200.0,52,27,15,8,50,8,20,0,2.7340351547792094,1
5,1,37,1,7,1,2,7200.0,46,39,25,0,53,7,97,1,3.843191419198665,1
7,2,29,2,5,0,1,6600.0,43,7,9,11,16,16,68,1,1.8035937121299044,1
1,2,51,0,7,2,2,7200.0,39,39,15,11,90,18,53,1,2.581274958508228,1
2,1,51,4,6,1,3,5850.0,48,29,6,12,25,16,18,1,2.777983001998032,1
8,1,36,2,5,1,1,4400.0,56,8,4,11,56,13,61,2,1.8924970015801184,1
2,1,44,0,4,0,3,7800.0,45,17,16,7,25,6,77,0,2.4005635214195347,1
6,1,52,1,7,1,3,7800.0,36,21,16,4,17,8,98,0,2.0295725022569986,1
2,0,40,5,2,1,1,6600.0,52,16,23,5,96,12,92,1,1.2651618716814699,1
4,1,47,3,2,1,1,4059.859041015419,49,47,21,4,25,11,49,0,2.6030777255008837,1
5,1,50,4,4,1,5,6750.0,50,3,20,6,63,1,64,0,1.5481733106799616,1
7,1,46,6,4,1,3,7150.0,49,30,24,0,87,10,45,0,3.3707612339904554,1
2,0,35,4,8,0,2,5400.0,54,38,12,9,42,7,51,1,2.424543915221423,1
2,1,36,3,2,2,5,5250.0,42,30,27,11,4,15,11,0,1.6875075649304954,1
2,1,44,3,4,1,4,4900.0,54,14,16,8,25,17,38,1,3.0009742445343592,1
3,2,43,5,0,0,4,7000.0,41,25,14,10,44,17,59,1,3.847880117792096,1
2,2,43,6,8,1,1,6050.0,37,14,24,3,29,7,7,0,1.5684165362276175,1
4,2,38,4,7,1,3,5850.0,42,23,23,12,54,7,20,1,4.361636079657857,1
3,2,33,6,4,1,1,6050.0,53,30,25,5,38,4,85,1,3.7467878731675124,1
1,1,49,4,5,0,5,6750.0,58,24,22,1,25,5,64,0,3.0647812347818832,1
4,1,40,3,2,1,4,4900.0,39,35,21,3,50,1,82,1,2.473643651107295,1
6,1,38,1,7,1,2,7200.0,44,39,23,0,50,7,97,1,3.896794118548578,1
2,1,50,4,7,1,3,5850.0,48,30,7,12,25,14,27,1,2.582960773435325,1
0,1,37,3,1,1,1,3850.0,57,29,26,4,89,9,89,1,2.4354434113587256,1
0,1,53,4,5,1,5,6750.0,56,26,18,3,37,7,71,1,3.305121369166939,1
1,1,56,0,7,0,2,7200.0,43,8,20,1,75,12,65,1,3.862148044348466,1
0,1,30,1,2,1,1,6600.0,39,21,22,1,75,10,30,2,2.2412484556773657,1
1,1,52,2,6,2,4,6000.0,39,5,11,13,50,5,25,0,2.1149441015303174,1
2,2,35,0,8,1,3,7800.0,45,38,23,4,100,13,32,1,3.562378792005139,1
0,1,43,3,4,0,2,4200.0,47,20,24,10,25,14,54,0,2.0839497796235973,1
6,1,29,3,3,0,1,6600.0,57,26,9,9,25,13,33,1,2.423094350056544,1
4,1,34,2,2,1,2,4800.0,51,14,11,4,11,8,63,0,4.760396911818363,1
6,1,30,6,4,1,1,6050.0,45,32,19,8,13,1,22,1,2.253048149156541,1
7,1,49,6,4,1,3,7150.0,37,40,16,2,75,13,71,1,4.3782058880937065,1
2,1,55,0,3,0,2,7200.0,50,36,26,6,94,7,45,1,3.1653969797110726,1
4,2,29,2,4,1,3,5220.255402729393,44,3,17,7,39,14,28,0,3.794817288734057,1
2,1,22,5,1,0,1,5500.0,36,20,1,2,75,17,16,1,4.026777301713662,1
3,2,49,4,5,0,1,4950.0,60,14,3,11,28,6,38,1,2.9000963072986607,1
2,1,34,2,5,0,4,5600.0,48,7,17,9,80,12,75,0,3.4548295047391178,1
6,1,51,0,5,0,3,7800.0,47,20,18,11,37,11,95,0,3.6312663276746937,1
2,1,51,5,6,0,1,6600.0,58,16,5,6,24,7,88,1,2.170717966172477,1
6,1,42,5,0,1,4,7000.0,36,16,11,8,50,17,40,1,4.193953994824951,1
7,1,24,0,3,0,1,6600.0,38,9,8,12,25,18,64,1,2.1398641968526375,1
4,1,47,5,5,0,3,6500.0,39,22,13,3,100,7,31,0,3.6715403614033035,1
6,2,33,2,7,1,1,4400.0,49,13,7,11,59,13,56,1,2.3184561069932776,1
2,1,49,4,6,0,1,6600.0,52,15,11,6,17,7,88,1,2.5916778048732265,1
1,1,46,2,2,0,1,4400.0,52,33,10,3,95,17,56,0,4.109180379863247,1
4,1,43,3,5,0,1,3996.087068402135,46,31,22,10,25,14,61,0,1.401130565842501,1
2,1,31,2,2,1,4,5600.0,32,25,17,3,32,3,68,1,1.4266463581438191,1
6,2,45,3,0,0,4,4900.0,40,41,29,7,98,12,84,2,3.4967386999776005,1
4,1,57,4,5,1,2,6000.0,47,27,5,8,50,9,11,0,1.6378587250037517,1
4,1,43,0,5,1,1,6600.0,40,15,24,5,0,8,85,0,3.267441212710707,1
2,1,24,2,5,0,4,5600.0,53,2,18,12,96,12,94,0,3.794868612833233,1
4,1,49,4,2,1,5,6750.0,54,12,18,5,37,3,83,1,2.5435498507903693,1
4,2,29,6,3,0,5,8250.0,56,25,6,4,100,12,59,0,2.917268450195927,1
2,0,36,3,3,0,3,4550.0,45,38,8,4,43,8,53,0,1.112061677128612,1
0,0,31,1,3,1,1,6600.0,40,20,20,2,75,9,32,1,2.384538603289367,1
6,1,48,5,8,1,1,6600.0,35,46,1,9,52,10,15,1,2.8604709208514016,1
1,0,35,1,7,1,1,6600.0,55,26,12,3,100,15,79,0,2.945337465026446,1
8,1,29,6,0,0,4,7700.0,54,10,15,6,56,18,43,1,3.999825647871865,1
2,2,36,0,7,0,3,7800.0,44,39,23,4,100,12,26,0,3.039912240446979,1
1,1,57,3,5,1,2,4200.0,36,30,6,4,6,10,62,0,2.1628439845622403,1
6,1,40,2,4,0,4,6000.0,50,46,7,1,25,3,63,1,2.466040426134116,1
4,1,46,4,6,0,1,4950.0,48,14,9,1,25,10,74,1,3.463727596489278,1
0,1,39,0,0,0,5,9000.0,56,3,27,5,3,10,14,0,4.02906991806342,1
3,2,27,4,0,0,4,6300.0,55,29,11,7,75,16,42,2,1.9094536152641686,1
1,0,47,5,3,1,1,6600.0,49,16,7,12,78,2,38,1,3.1856299300638806,1
3,1,51,2,1,1,1,4400.0,51,23,6,2,100,17,73,0,3.4947610806194747,1
5,2,39,3,4,0,2,4200.0,48,26,13,6,63,15,90,1,3.687863711526098,1
6,2,34,0,1,1,1,6600.0,42,32,6,12,25,11,5,2,3.917707128490354,1
3,1,31,3,4,1,4,4900.0,48,4,17,9,64,6,73,0,2.890848425259992,1
2,1,35,3,6,0,2,4200.0,50,12,4,8,91,10,97,0,3.5336455900186303,1
6,1,38,2,7,0,1,6600.0,50,43,6,9,31,12,25,1,3.083425837993457,1
1,2,23,5,3,0,3,6500.0,36,35,26,9,35,12,28,1,2.9719330275711804,1
1,2,42,5,3,2,5,7500.0,54,38,5,8,75,16,3,1,1.2606121733590165,1
5,1,33,5,8,1,5,7500.0,38,40,18,12,43,10,55,0,4.402119434774553,1
3,1,56,0,6,1,4,8400.0,46,12,15,0,49,4,42,1,2.3438766063721124,1
3,1,46,5,2,1,4,7000.0,47,29,13,11,50,16,44,1,4.0359890333894395,1
6,1,51,4,3,0,4,6300.0,43,4,19,2,70,4,14,0,2.8424170568037552,1
6,1,50,5,4,0,3,6500.0,38,23,13,6,94,9,43,0,4.452947872861299,1
4,1,36,5,5,1,3,6500.0,41,35,11,2,15,12,82,0,2.0575635222303346,1
0,2,35,2,8,1,1,4400.0,36,30,1,4,100,6,10,0,4.78089707085995,1
2,1,34,0,1,1,3,7800.0,47,14,6,6,50,7,89,1,2.8489618382222135,1
2,1,44,4,7,1,3,5850.0,42,19,21,10,25,3,68,0,2.6294002961460468,1
2,1,34,3,3,0,3,4550.0,48,42,12,3,54,9,50,0,1.182245941209872,1
6,1,38,1,1,1,2,7200.0,35,13,23,12,50,1,31,1,2.7545842453508573,1
4,0,50,2,6,0,1,6600.0,46,10,3,5,38,13,88,2,2.549071236454947,1
1,1,38,5,5,1,3,6500.0,31,22,6,9,46,12,88,0,1.1838568969050096,1
0,2,53,5,0,1,4,7000.0,36,15,14,6,100,15,57,1,2.1675990280989748,1
5,1,43,5,1,0,3,6500.0,47,36,6,11,70,13,87,2,3.5173566529188367,1
0,1,59,0,4,0,3,7800.0,54,42,4,11,99,17,16,1,3.614645208853581,1
1,0,32,0,8,1,1,6600.0,55,28,8,2,100,16,75,0,3.3924104794391727,1
4,2,38,2,5,0,3,5200.0,51,28,7,12,100,3,90,0,3.5093004730974373,1
4,1,41,4,1,0,1,4950.0,36,11,0,3,50,16,10,0,1.934753424634809,1
0,2,46,0,5,1,1,6600.0,38,5,27,13,100,13,30,0,2.256981186324467,1
0,1,29,5,0,0,4,7000.0,39,28,12,9,0,10,83,1,2.6488120179054113,1
7,1,43,3,5,1,1,6600.0,37,44,3,10,38,12,9,1,3.201946791404088,1
3,1,39,3,4,1,5,5250.0,43,27,23,5,75,7,34,1,2.7745796321448952,1
2,1,55,5,8,0,3,6500.0,51,28,17,8,25,6,39,1,1.9774087353428553,1
4,1,35,1,4,0,3,7800.0,34,6,23,8,14,14,52,0,3.3917890538986746,1
3,1,39,2,5,0,1,4400.0,35,29,15,7,75,14,45,0,2.1972099095868947,1
1,1,43,0,1,1,3,7800.0,42,23,13,4,25,5,65,1,1.6333847236881323,1
3,1,42,0,3,1,4,8400.0,41,18,23,10,18,17,15,1,2.7097041444044483,1
4,1,39,6,4,2,4,7700.0,51,22,0,9,75,13,28,1,3.753978321207982,1
6,1,30,4,7,0,2,5400.0,53,25,13,5,31,14,43,1,3.673884786111343,1
5,1,31,4,6,0,3,5850.0,33,34,3,8,54,13,86,2,4.23567518985178,1
3,1,28,5,3,1,2,6000.0,43,10,19,6,0,11,64,0,1.9842133788049334,1
2,1,40,3,5,1,5,5250.0,46,28,25,10,82,3,21,1,3.006998462374801,1
1,1,35,2,6,0,1,4400.0,39,24,8,8,75,12,62,0,3.8992388266155578,1
7,1,47,5,8,1,1,6600.0,34,47,1,10,49,11,15,1,2.7384351903535538,1
5,1,42,1,6,0,3,7800.0,51,5,12,7,13,9,94,0,3.5104341342619074,1
3,1,53,5,7,1,3,6500.0,46,24,20,8,17,9,45,1,1.9109918602876186,1
1,1,39,4,0,0,5,6750.0,57,29,17,3,23,12,52,0,3.079598386233385,1
7,1,40,4,0,1,3,5850.0,53,39,17,2,75,8,53,0,2.6752409366204346,1
4,1,34,4,6,2,4,6300.0,51,25,16,2,75,5,28,1,3.870078372501466,1
3,1,27,2,0,1,4,6000.0,44,3,0,8,48,11,90,1,4.837146188837057,1
2,2,34,0,2,0,5,9000.0,48,11,16,7,0,14,7,0,3.0227206172087993,1
3,1,37,3,2,1,3,6000.0,55,38,10,7,25,6,52,1,1.6965878973806905,1
3,1,33,4,5,1,2,5400.0,50,32,10,13,50,9,25,1,3.458159438185179,1
3,1,44,6,6,1,4,7700.0,39,15,21,4,0,8,60,0,3.028425362504458,1
3,1,33,4,5,2,4,6300.0,54,17,16,0,75,4,32,2,3.536870283429188,1
4,1,52,0,5,0,4,8400.0,36,16,21,2,0,10,65,1,2.971907112898973,1
1,0,43,1,1,0,5,9000.0,52,3,27,7,31,14,24,0,3.9946025845484905,1
2,1,39,6,6,0,1,6050.0,39,16,25,6,17,6,11,0,1.468242038544197,1
3,2,46,5,0,1,4,7000.0,42,22,15,10,55,18,56,1,3.7635478179996142,1
4,1,35,5,7,1,5,7500.0,45,42,14,12,59,14,28,1,3.5147756218347292,1
1,1,39,4,7,1,3,5850.0,46,6,19,6,25,5,60,1,4.150307804882493,1
2,1,24,4,9,0,2,5400.0,30,16,0,5,25,7,68,1,3.658138956466378,1
2,1,37,3,5,1,2,4200.0,53,5,5,6,100,13,92,0,2.3994489689496987,1
3,1,38,3,1,0,3,4550.0,50,39,10,4,44,7,52,0,1.972692102877184,1
0,0,52,5,6,1,2,6000.0,54,39,15,6,18,7,90,2,1.9826124387080688,1
1,1,37,1,3,1,5,9000.0,37,19,17,10,25,2,77,1,4.544402820271698,1
6,1,53,0,6,0,3,7800.0,42,14,15,4,25,5,96,0,2.11707111810873,1
4,1,55,0,4,0,4,8400.0,36,12,21,1,0,10,60,1,3.067809790963101,1
0,1,37,5,4,1,2,6000.0,31,2,18,12,22,5,64,1,2.450852683416117,1
6,1,33,1,6,0,1,6600.0,57,37,8,9,25,13,30,1,3.0005412825452087,1
6,2,48,3,0,0,4,4900.0,43,43,25,6,100,9,57,1,3.824617631938665,1
3,1,43,6,8,1,4,7700.0,40,13,11,5,14,10,36,0,4.371103872311392,1
3,1,36,2,4,1,4,5600.0,50,26,5,1,25,13,23,1,3.608520441291917,1
5,1,28,3,3,0,3,6000.0,43,10,7,8,60,12,80,0,4.689193136695264,1
2,1,24,3,4,0,3,4550.0,54,40,0,4,25,2,75,0,1.030104555208599,1
2,1,41,3,5,1,5,5250.0,46,27,25,10,80,3,19,1,2.9528717365531936,1
0,1,35,5,1,1,4,7000.0,48,9,19,11,0,16,88,1,2.1504418143005295,1
3,1,42,5,3,1,3,6500.0,48,45,23,6,35,8,59,1,4.686802813497493,1
4,1,40,0,5,1,1,6600.0,46,21,18,4,0,11,78,0,2.421237751851811,1
6,1,37,2,3,0,1,6600.0,45,10,17,6,25,12,29,1,2.072744494799509,1
3,1,44,0,0,0,5,9000.0,37,19,19,5,33,8,60,1,2.94660485396184,1
3,1,39,4,6,0,2,7163.357203493532,46,33,20,12,25,14,14,1,2.5539410137966128,1
2,0,45,0,1,0,5,9000.0,48,2,24,8,45,14,30,1,3.7685595988921334,1
3,1,48,6,6,0,3,7150.0,53,22,2,12,50,12,80,0,2.467220773574998,1
1,2,54,3,2,1,4,4900.0,34,15,21,11,100,17,64,1,3.906077252663237,1
6,1,32,0,4,1,2,7200.0,42,34,21,5,0,8,66,1,3.5641768491497237,1
4,1,37,3,2,0,2,4200.0,54,13,25,12,41,17,77,1,2.3281216573010997,1
4,1,46,5,6,0,3,6500.0,41,25,19,6,84,11,40,0,4.674212829875798,1
6,2,46,0,4,0,2,7200.0,37,8,19,12,59,5,23,1,2.1819995839737967,1
5,1,43,2,5,0,4,5600.0,38,44,23,11,83,12,63,0,3.022474706825736,1
2,1,29,3,6,1,3,4550.0,56,40,1,7,36,6,67,1,1.9641626546151119,1
1,1,35,1,4,1,2,7194.970626108367,56,36,23,11,100,17,95,2,2.668928214975626,1
7,1,24,5,6,1,4,7000.0,45,19,8,12,75,10,80,2,1.4358837988604534,1
1,1,39,4,1,0,5,6750.0,54,35,14,3,34,11,42,0,3.7573839649786853,1
4,1,29,3,1,1,4,4900.0,54,6,15,11,25,16,29,1,1.587068999526856,1
7,1,41,4,0,1,3,5850.0,54,42,17,3,73,7,57,0,2.4158996572826554,1
2,2,49,3,3,0,4,4900.0,47,26,25,8,88,5,50,1,3.1657655112490617,1
0,1,29,3,4,1,5,5250.0,45,18,21,8,49,12,93,2,3.284309494790652,1
3,1,35,2,7,1,1,6600.0,35,23,14,1,100,8,80,1,4.28685293490433,1
2,1,42,3,5,1,2,4200.0,51,9,5,2,100,16,87,0,1.872535267206873,1
7,1,54,6,3,0,3,7150.0,32,38,9,3,67,17,82,1,3.6514121319086694,1
6,1,56,5,7,1,1,5500.0,44,10,13,1,45,4,90,1,3.032832809727584,1
1,1,30,0,5,0,3,7800.0,38,43,10,6,60,1,32,1,2.6062414243231133,1
4,1,35,5,2,0,3,6500.0,41,45,22,4,38,9,60,0,4.537760145586785,1
3,2,47,2,2,0,1,4400.0,37,4,21,9,100,14,6,0,2.2137733380125266,1
